Date,Open,High,Low,Close,Adj Close,Volume,Pct_Change
2021-02-08,31.959999084472656,33.849998474121094,31.950000762939453,33.79999923706055,33.79999923706055,420600,5.790292425491916
2021-02-12,32.5099983215332,33.5,31.530000686645508,31.950000762939453,31.950000762939453,650800,-6.633548734037797
2021-03-01,33.470001220703125,34.369998931884766,32.880001068115234,34.27000045776367,34.27000045776367,221800,5.026047612517481
2021-08-13,38.0099983215332,38.16999816894531,36.209999084472656,36.29999923706055,36.29999923706055,303600,-5.29611921998252
2021-11-03,41.40999984741211,44.0,40.2599983215332,41.869998931884766,41.869998931884766,858700,12.978945980450751
2021-11-04,41.90999984741211,47.13999938964844,41.90999984741211,46.970001220703125,46.970001220703125,1178800,12.180564649918391
2022-01-19,46.16999816894531,46.16999816894531,42.08000183105469,42.150001525878906,42.150001525878906,404700,-8.706945641098862
2022-02-02,43.52000045776367,44.0099983215332,40.939998626708984,43.810001373291016,43.810001373291016,862900,5.059953409465656
2022-02-03,43.40999984741211,43.40999984741211,38.689998626708984,39.310001373291016,39.310001373291016,611900,-10.27162716033021
2022-03-02,40.130001068115234,42.459999084472656,40.130001068115234,42.16999816894531,42.16999816894531,261000,5.689214426706468
2022-03-30,42.41999816894531,43.130001068115234,39.43000030517578,39.58000183105469,39.58000183105469,335800,-6.826736681807821
2022-04-19,42.0,44.86000061035156,41.11000061035156,44.650001525878906,44.650001525878906,1652200,21.961214918018925
2022-04-21,45.099998474121094,46.150001525878906,42.310001373291016,42.720001220703125,42.720001220703125,632500,-5.172026760969706
2022-05-04,48.31999969482422,56.959999084472656,48.25,56.720001220703125,56.720001220703125,2574500,31.205185799937073
2022-05-05,56.650001525878906,58.34000015258789,51.34000015258789,53.040000915527344,53.040000915527344,855800,-6.488011681904826
2022-06-02,52.25,56.06999969482422,52.08000183105469,55.4900016784668,55.4900016784668,889500,7.330756014696549
2022-06-09,54.0,54.290000915527344,50.150001525878906,50.189998626708984,50.189998626708984,471000,-7.5179690374795545
2022-06-16,45.709999084472656,46.31999969482422,42.81999969482422,42.90999984741211,42.90999984741211,606800,-9.108238340285869
2022-07-21,53.810001373291016,53.9900016784668,50.189998626708984,51.630001068115234,51.630001068115234,2105900,13.298225617454417
2022-08-10,63.7599983215332,68.80000305175781,63.09000015258789,63.72999954223633,63.72999954223633,1749000,9.520537972627663
2022-08-18,67.9000015258789,72.56999969482422,67.6500015258789,71.95999908447266,71.95999908447266,1150300,6.433957158484449
2022-08-25,71.4800033569336,74.93000030517578,71.04000091552734,74.37000274658203,74.37000274658203,813400,5.804526643779573
2022-08-26,74.0999984741211,74.0999984741211,69.4000015258789,69.81999969482422,69.81999969482422,746000,-6.118062234395882
2022-08-30,69.58999633789062,70.0199966430664,64.30000305175781,64.5999984741211,64.5999984741211,890300,-6.728275365835845
2022-09-19,58.13999938964844,59.790000915527344,56.029998779296875,57.970001220703125,57.970001220703125,1036000,-6.950237671562642
2022-10-04,58.93000030517578,60.72999954223633,58.709999084472656,60.27000045776367,60.27000045776367,559700,5.607150481953949
2022-10-12,55.0,55.209999084472656,52.29999923706055,52.41999816894531,52.41999816894531,443800,-5.956231448776672
2022-10-13,51.790000915527344,55.400001525878906,50.279998779296875,55.150001525878906,55.150001525878906,567800,5.207942488160766
2022-10-20,64.4000015258789,65.0,60.11000061035156,61.34000015258789,61.34000015258789,1791300,10.343586947682937
2022-10-21,60.63999938964844,65.43000030517578,60.63999938964844,64.52999877929688,64.52999877929688,993500,5.200519430671058
2022-10-25,63.09000015258789,67.18000030517578,63.09000015258789,67.04000091552734,67.04000091552734,650600,6.395814476028816
2022-11-02,75.0,85.94999694824219,74.1500015258789,80.83999633789062,80.83999633789062,3850800,12.496514961406046
2022-11-10,80.86000061035156,81.11000061035156,78.54000091552734,80.72000122070312,80.72000122070312,796600,5.530139201294437
2022-11-15,85.25,89.69000244140625,84.0,86.88999938964844,86.88999938964844,1197900,6.053947352614997
2022-11-16,86.95999908447266,87.72000122070312,81.29000091552734,82.16999816894531,82.16999816894531,981400,-5.432157042074326
2022-11-17,82.5,88.02999877929688,82.5,87.0199966430664,87.0199966430664,1029800,5.902395743211852
2022-12-12,85.1500015258789,89.4800033569336,84.29000091552734,89.16000366210938,89.16000366210938,725300,6.117599648187011
2022-12-15,88.33000183105469,88.73999786376953,78.87000274658203,80.58000183105469,80.58000183105469,1660800,-10.506440457889077
2022-12-20,83.31999969482422,85.8499984741211,82.5999984741211,83.30999755859375,83.30999755859375,3338500,6.4120533712636485
2023-01-06,81.44999694824219,85.12000274658203,80.52999877929688,84.38999938964844,84.38999938964844,1033100,5.158877744110213
2023-01-10,81.0,81.5,75.11000061035156,78.37000274658203,78.37000274658203,4158300,-7.5498338444346835
2023-01-12,76.44999694824219,80.81999969482422,75.66000366210938,80.44999694824219,80.44999694824219,1080300,6.401264778230931
2023-01-17,80.55000305175781,84.91000366210938,80.19999694824219,84.83000183105469,84.83000183105469,1169700,5.274261483526166
2023-01-18,85.98999786376953,86.81999969482422,78.63999938964844,78.87000274658203,78.87000274658203,1537600,-7.025815107657829
2023-01-19,76.48999786376953,76.75,69.0199966430664,70.86000061035156,70.86000061035156,4910300,-10.155955188650722
2023-01-24,73.20999908447266,78.47000122070312,72.37000274658203,78.25,78.25,1275900,6.10169491525423
2023-02-01,72.0,80.7699966430664,70.11000061035156,79.73999786376953,79.73999786376953,3203300,10.244705993541658
2023-02-23,89.33000183105469,94.94999694824219,89.30000305175781,94.2699966430664,94.2699966430664,1832800,8.718714840751884
2023-03-10,98.01000213623047,98.01000213623047,92.08999633789062,92.76000213623047,92.76000213623047,1733300,-5.884735760991866
2023-03-16,90.05999755859375,97.2699966430664,90.05999755859375,97.2300033569336,97.2300033569336,1544300,5.972755702379939
2023-03-21,99.98999786376953,108.3499984741211,99.98999786376953,108.25,108.25,2035200,9.876171019559576
2023-03-28,110.41000366210938,111.05000305175781,101.44000244140625,102.77999877929688,102.77999877929688,2076100,-7.321914007987818
