Date,Open,High,Low,Close,Adj Close,Volume,Pct_Change
2021-01-06,13.22249984741211,13.244999885559082,12.586000442504883,12.614500045776367,12.58450984954834,580424000,-5.895283858490085
2021-01-07,12.967499732971191,13.377750396728516,12.886500358581543,13.343999862670898,13.312273979187012,461480000,5.783015296895266
2021-02-08,13.727250099182129,14.473750114440918,13.727250099182129,14.438750267028809,14.404420852661133,434624000,6.237570174115148
2021-02-25,14.045499801635742,14.374750137329102,13.2162504196167,13.307499885559082,13.275861740112305,824436000,-8.21779035026674
2021-03-08,12.449999809265137,12.4712495803833,11.566499710083008,11.593250274658203,11.56568717956543,543112000,-6.967469879980193
2021-03-09,12.130249977111816,12.61674976348877,12.059249877929688,12.52025032043457,12.494794845581055,521824000,8.033311394217879
2021-04-12,14.289750099182129,15.352499961853027,14.139249801635742,15.208999633789062,15.178075790405273,869324000,5.61804746949226
2021-04-15,15.662500381469727,16.214250564575195,15.631500244140625,16.137250900268555,16.104442596435547,598480000,5.63102953074357
2021-06-28,19.361249923706055,20.078750610351562,19.319000244140625,19.985000610351562,19.948938369750977,495436000,5.012881888245846
2021-08-20,19.990999221801758,20.864999771118164,19.933000564575195,20.81599998474121,20.778438568115234,675741000,5.141932477596067
2021-08-23,20.97100067138672,21.996999740600586,20.950000762939453,21.95800018310547,21.918376922607422,575807000,5.486159851498362
2021-10-26,23.98900032043457,25.259000778198242,23.923999786376953,24.716999053955078,24.676748275756836,485898000,6.69514405472329
2021-11-04,27.229000091552734,31.364999771118164,27.118000030517578,29.801000595092773,29.752471923828125,1153631000,12.042267719643807
2021-11-18,32.367000579833984,32.7599983215332,31.320999145507812,31.674999237060547,31.62342071533203,781711000,8.249893952217558
2021-11-29,32.36600112915039,33.4119987487793,32.0359992980957,33.375999450683594,33.3216438293457,454964000,5.945438833214567
2021-12-07,30.957000732421875,32.44900131225586,30.650999069213867,32.426998138427734,32.37815856933594,593053000,7.956853330182367
2021-12-13,30.249000549316406,30.29400062561035,28.115999221801758,28.160999298095703,28.118581771850586,598344000,-6.745491679435556
2021-12-15,28.399999618530273,30.5,27.83799934387207,30.458999633789062,30.413122177124023,698297000,7.488439685886261
2021-12-16,31.152000427246094,31.15999984741211,28.093000411987305,28.386999130249023,28.344242095947266,707366000,-6.802590240908957
2022-01-05,28.948999404907227,29.416000366210938,27.533000946044922,27.604000091552734,27.562419891357422,498064000,-5.756242668717803
2022-01-13,28.378999710083008,28.479999542236328,26.49799919128418,26.575000762939453,26.534971237182617,540171000,-5.085898761645035
2022-01-31,23.18199920654297,24.509000778198242,23.052000045776367,24.486000061035156,24.449121475219727,564680000,7.206670134178306
2022-02-03,24.45800018310547,25.07699966430664,23.780000686645508,23.947999954223633,23.911928176879883,410178000,-5.12637822018589
2022-02-09,25.621999740600586,26.725000381469727,25.35300064086914,26.704999923706055,26.664777755737305,524282000,6.360540030678652
2022-02-11,25.916000366210938,26.152000427246094,23.773000717163086,23.948999404907227,23.912925720214844,605472000,-7.260699731137798
2022-02-15,24.948999404907227,26.545000076293945,24.784000396728516,26.4950008392334,26.45509147644043,699869000,9.181182477529838
2022-02-17,25.6299991607666,25.78499984741211,24.165000915527344,24.506999969482422,24.470088958740234,810595000,-7.559128477104638
2022-02-24,21.014999389648438,23.799999237060547,20.889999389648438,23.74799919128418,23.71223258972168,735801000,6.079436797776294
2022-03-07,22.816999435424805,23.033000946044922,21.329999923706055,21.351999282836914,21.32347297668457,450821000,-6.9061763989753056
2022-03-09,22.386999130249023,23.219999313354492,22.246999740600586,23.013999938964844,22.983253479003906,492742000,6.972200982860888
2022-03-15,21.51799964904785,23.038000106811523,21.32200050354004,22.972999572753906,22.942304611206055,491996000,7.702763965397574
2022-03-16,23.5,24.597000122070312,23.172000885009766,24.496000289916992,24.46327018737793,671422000,6.629523938187831
2022-03-18,24.798999786376953,26.569000244140625,24.624000549316406,26.452999114990234,26.41765594482422,730719000,6.811740726773841
2022-03-24,26.166000366210938,28.31999969482422,25.906999588012695,28.149999618530273,28.112390518188477,877379000,9.815087467309326
2022-04-05,27.253999710083008,27.319000244140625,25.81999969482422,25.930999755859375,25.89635467529297,436615000,-5.222962696354627
2022-04-06,24.93400001525879,25.299999237060547,24.003000259399414,24.406999588012695,24.3743896484375,703833000,-5.877140029702854
2022-04-11,22.214000701904297,22.31999969482422,21.65999984741211,21.91699981689453,21.887718200683594,575207000,-5.19918511799432
2022-04-21,21.708999633789062,22.392000198364258,20.0,20.183000564575195,20.15603256225586,656209000,-6.046930276544371
2022-04-26,19.718000411987305,19.788000106811523,18.670000076293945,18.788000106811523,18.76289939880371,653143000,-5.597440645746188
2022-04-28,18.966999053955078,20.03700065612793,18.489999771118164,19.781999588012695,19.755571365356445,570327000,7.423294144856829
2022-04-29,19.402000427246094,20.128000259399414,18.517000198364258,18.547000885009766,18.522218704223633,500435000,-6.243062467409222
2022-05-02,18.541000366210938,19.573999404907227,18.391000747680664,19.533000946044922,19.50690269470215,572049000,5.3162313122562255
2022-05-05,19.867000579833984,19.924999237060547,18.5,18.8439998626709,18.818822860717773,626331000,-7.327633939343614
2022-05-09,18.034000396728516,18.2549991607666,16.82699966430664,16.950000762939453,16.927356719970703,644455000,-9.236932676498055
2022-05-11,17.347000122070312,17.753000259399414,16.56800079345703,16.6299991607666,16.6077823638916,670167000,-5.484512765938277
2022-05-13,16.788000106811523,17.92799949645996,16.593000411987305,17.70599937438965,17.682342529296875,670437000,9.465218440652222
2022-05-17,18.073999404907227,18.371000289916992,17.634000778198242,18.177000045776367,18.1527156829834,585830000,5.288456432504773
2022-05-18,17.704999923706055,18.118000030517578,16.86400032043457,16.937999725341797,16.91537094116211,545161000,-6.816306515400294
2022-05-25,16.020000457763672,17.111000061035156,16.0,16.975000381469727,16.952320098876953,781132000,5.082328243458023
2022-05-26,16.035999298095703,18.091999053955078,16.02199935913086,17.85099983215332,17.827150344848633,996575000,5.160534020529939
2022-05-27,18.18600082397461,18.881000518798828,18.100000381469727,18.81100082397461,18.78586769104004,738379000,5.377849671125023
2022-06-02,18.29199981689453,19.618999481201172,18.197999954223633,19.591999053955078,19.565824508666992,648656000,6.943227589634993
2022-06-10,17.600000381469727,17.69700050354004,16.868999481201172,16.974000930786133,16.954906463623047,465248000,-5.950788773030902
2022-06-13,16.0,16.312000274658203,15.605999946594238,15.647000312805176,15.629399299621582,604153000,-7.817838257293586
2022-06-16,15.859999656677246,15.942000389099121,15.401000022888184,15.60099983215332,15.583449363708496,545749000,-5.602963364864044
2022-06-24,16.5,17.139999389648438,16.309999465942383,17.125999450683594,17.106735229492188,472153000,5.5531697470272645
2022-06-28,16.899999618530273,17.20199966430664,15.944999694824219,15.982000350952148,15.964021682739258,461149000,-5.2581623938154465
2022-07-19,16.486000061035156,17.110000610351562,16.172000885009766,16.992000579833984,16.972885131835938,702366000,5.533816449469975
2022-07-27,17.031999588012695,17.93600082397461,16.913000106811523,17.790000915527344,17.76998519897461,569776000,7.602968803813948
2022-08-08,17.50200080871582,18.23900032043457,17.242000579833984,17.792999267578125,17.772981643676758,981859000,-6.2984023540234135
2022-08-10,17.697999954223633,18.118000030517578,17.316999435424805,18.097000122070312,18.07663917541504,597422000,5.91710375207255
2022-08-26,17.85700035095215,17.923999786376953,16.23699951171875,16.260000228881836,16.241710662841797,769127000,-9.227932566301256
2022-09-01,14.208999633789062,14.380000114440918,13.270000457763672,13.937000274658203,13.921320915222168,1178865000,-7.665311587034629
2022-09-13,13.802000045776367,13.92199993133545,13.098999977111816,13.130999565124512,13.120126724243164,714956000,-9.472593274988483
2022-09-22,13.069999694824219,13.14900016784668,12.428000450134277,12.560999870300293,12.55059814453125,759162000,-5.278634104167434
2022-10-04,12.878999710083008,13.220000267028809,12.878999710083008,13.166999816894531,13.156096458435059,584182000,5.234978203387963
2022-10-07,12.505000114440918,12.670000076293945,12.022000312805176,12.076000213623047,12.065999031066895,672478000,-8.027432752588016
2022-10-14,12.057000160217285,12.111000061035156,11.204000473022461,11.22700023651123,11.217702865600586,713432000,-6.128757137636775
2022-10-17,11.517999649047852,11.947999954223633,11.517000198364258,11.887999534606934,11.878154754638672,580774000,5.887585871643841
2022-10-25,12.694000244140625,13.300000190734863,12.663999557495117,13.26099967956543,13.250018119812012,505482000,5.254381624823323
2022-11-04,13.986000061035156,14.229000091552734,13.696999549865723,14.156000137329102,14.14427661895752,612576000,5.476491336068601
2022-11-09,14.161999702453613,14.211000442504883,13.758999824523926,13.776000022888184,13.764591217041016,454414000,-5.656762531696469
2022-11-10,14.800000190734863,15.77299976348877,14.54699993133545,15.75,15.736958503723145,700819000,14.329283417006057
2022-11-30,15.696999549865723,16.93000030517578,15.597000122070312,16.92300033569336,16.913311004638672,565298000,8.237916873383933
2022-12-08,16.273000717163086,17.179000854492188,15.958999633789062,17.16900062561035,17.1591739654541,515456000,6.5074649412716346
2022-12-22,16.0939998626709,16.13800048828125,14.881999969482422,15.33899974822998,15.330218315124512,565045000,-7.041993457797036
2022-12-27,15.074000358581543,15.100000381469727,14.055999755859375,14.121000289916992,14.112915992736816,464902000,-7.135337552252774
2023-01-09,15.284000396728516,16.055999755859375,15.140999794006348,15.628000259399414,15.61905288696289,504231000,5.175305833492594
2023-01-20,17.01099967956543,17.856000900268555,16.825000762939453,17.839000701904297,17.82878875732422,564967000,6.406227677694809
2023-01-23,18.06399917602539,19.2450008392334,17.81800079345703,19.19300079345703,19.1820125579834,655163000,7.590105077122877
2023-01-30,19.950000762939453,20.139999389648438,19.149999618530273,19.16200065612793,19.151029586791992,488611000,-5.907181615687584
2023-02-01,19.69099998474121,21.191999435424805,19.611000061035156,20.94300079345703,20.931011199951172,660477000,7.196591395731944
2023-02-07,21.381999969482422,22.259000778198242,21.149999618530273,22.17300033569336,22.16030502319336,664150000,5.140103314084832
2023-02-14,21.577999114990234,23.048999786376953,21.365999221801758,22.97100067138672,22.957847595214844,675474000,5.429588915204264
2023-02-23,23.440000534057617,23.88800048828125,23.024999618530273,23.663999557495117,23.650449752807617,1117995000,14.021388630622077
2023-03-16,24.027000427246094,25.58799934387207,23.893999099731445,25.541000366210938,25.530712127685547,583253000,5.4193423595851
2023-05-25,38.52299880981445,39.47999954223633,36.6349983215332,37.97999954223633,37.96470260620117,1543911000,24.369631858619645
2023-05-31,39.487998962402344,40.29499816894531,37.821998596191406,37.83399963378906,37.818763732910156,1002580000,-5.67675144691695
2023-06-01,38.48899841308594,40.04999923706055,38.34000015258789,39.77000045776367,39.75398254394531,635873000,5.117086387863901
2023-08-14,40.486000061035156,43.79999923706055,40.31100082397461,43.75299835205078,43.73990249633789,690286000,7.093380053045362
2023-08-21,44.49399948120117,47.064998626708984,44.22200012207031,46.96699905395508,46.952945709228516,692573000,8.471332426676037
2024-01-08,49.512001037597656,52.275001525878906,49.479000091552734,52.25299835205078,52.24625778198242,642510000,6.428093695903647
2024-02-22,75.0250015258789,78.57499694824219,74.22000122070312,78.53800201416016,78.52786254882812,865100000,16.400870382510746
2024-03-08,95.13800048828125,97.4000015258789,86.50599670410156,87.52799987792969,87.52081298828125,1142269000,-5.547695641931993
2024-03-12,88.04900360107422,91.95999908447266,86.1500015258789,91.91300201416016,91.90544891357422,668075000,7.157171898388204
2024-04-19,83.1500015258789,84.3239974975586,75.60600280761719,76.19999694824219,76.19374084472656,875198000,-10.004600307197787
2024-04-26,83.81800079345703,88.33100128173828,83.38700103759766,87.73500061035156,87.72779083251953,551011000,6.17556915828581
2024-05-23,102.02799987792969,106.31999969482422,101.5199966430664,103.79900360107422,103.79048156738281,835065000,9.31965120637106
2024-05-28,110.24400329589844,114.93900299072266,109.88300323486328,113.9010009765625,113.89164733886719,652728000,6.98043472823735
2024-06-05,118.37100219726562,122.4489974975586,117.46800231933594,122.44000244140625,122.42994689941406,528402000,5.155587254206573
2024-06-24,123.23999786376953,124.45999908447266,118.04000091552734,118.11000061035156,118.11000061035156,476060900,-6.684047645469504
2024-06-25,121.19999694824219,126.5,119.31999969482422,126.08999633789062,126.08999633789062,425787500,6.756409860554746
2024-07-11,135.75,136.14999389648438,127.05000305175781,127.4000015258789,127.4000015258789,374782700,-5.566675511357733
2024-07-17,121.3499984741211,121.8499984741211,116.72000122070312,117.98999786376953,117.98999786376953,390086200,-6.62393376555298
