Date,Open,High,Low,Close,Adj Close,Volume,Pct_Change
2021-01-20,91.31849670410156,94.98600006103516,90.97550201416016,94.00350189208984,93.89573669433594,64152000,5.357333638322315
2021-02-03,103.28050231933594,105.33100128173828,100.67749786376953,102.94400024414062,102.82598876953125,97882000,7.282503233573401
2022-02-02,151.25,151.54649353027344,145.5225067138672,148.0,147.83033752441406,123200000,7.523759485814896
2022-06-24,112.99500274658203,118.0790023803711,112.95249938964844,117.9749984741211,117.83975219726562,41164000,5.107711387025082
2022-07-22,111.0,112.33999633789062,106.5,107.9000015258789,107.77630615234375,48901200,-5.632324514923315
2022-07-27,109.26000213623047,113.91000366210938,108.01000213623047,113.05999755859375,112.93038940429688,59858500,7.65568623680406
2022-08-26,114.72000122070312,115.12000274658203,110.19000244140625,110.33999633789062,110.21350860595703,37245700,-5.409343007058465
2022-09-13,107.80000305175781,108.30000305175781,104.08999633789062,104.31999969482422,104.20040893554688,38172900,-5.899331293185939
2022-10-26,96.43000030517578,98.30999755859375,94.69000244140625,94.93000030517578,94.82117462158203,88114100,-9.140507755705507
2022-11-10,92.25,94.38999938964844,91.61000061035156,93.94000244140625,93.83231353759766,51620100,7.581319804627085
2022-11-30,94.81999969482422,101.04000091552734,94.41999816894531,100.98999786376953,100.87422180175781,43647500,6.093067963170307
2023-01-20,95.0999984741211,98.30000305175781,95.0199966430664,98.0199966430664,97.90763092041016,63191100,5.341205320618014
2023-02-02,105.80000305175781,107.8499984741211,105.61000061035156,107.73999786376953,107.61648559570312,69883800,7.278694229922245
2023-02-08,102.05000305175781,103.13999938964844,98.04000091552734,99.37000274658203,99.25608825683594,94743500,-7.6830119122228595
2023-07-26,130.07000732421875,130.97999572753906,128.32000732421875,129.27000427246094,129.12181091308594,61682100,5.776944497187686
2023-10-25,128.16000366210938,128.30999755859375,125.06999969482422,125.61000061035156,125.46600341796875,84366200,-9.509396395118408
2023-12-07,135.0399932861328,138.55999755859375,134.6999969482422,136.92999267578125,136.7730255126953,56767100,5.31455937648444
2024-01-31,143.6199951171875,144.0,139.8699951171875,140.10000610351562,139.93939208984375,71910000,-7.50033485618935
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,171.7528839111328,64665300,10.2243599033911
